"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DBLOAMIM_01960",587.160746615064,-0.206762102740365,0.167183874324031,-1.23673472442458,0.216185582712034,0.414588954507921
"DBLOAMIM_01961",260.999240888161,-0.730934529806542,0.221665558863532,-3.29746548608636,0.000975616642988142,0.00625089747339476
"DBLOAMIM_01962",941.748139041109,-0.301862669926228,0.186372978736715,-1.61966971806928,0.105303244463074,0.252527209102876
"DBLOAMIM_01963",195.401486642341,-1.65549182671914,0.274761364805245,-6.02519873160688,1.6890195734344e-09,4.05042979610269e-08
"DBLOAMIM_01964",136.769273500342,0.181308599006377,0.249402483741524,0.726971906159048,0.467243165988494,0.664699599976852
"DBLOAMIM_01965",804.900360744422,0.540704476790116,0.181835079066268,2.97359827139328,0.00294330141223729,0.016006982626379
"DBLOAMIM_01966",235.264147723816,0.635290793419502,0.203523990814743,3.12145408939909,0.00179960305734058,0.0105082549080746
"DBLOAMIM_01967",390.67414201583,0.477095537330338,0.172008577573229,2.77367294155564,0.00554273708579923,0.0272058713100243
"DBLOAMIM_01968",197.154433642135,-0.165904264987158,0.213378073442404,-0.777513182637017,0.436856059941103,0.637313765313846
"DBLOAMIM_01969",1762.85162742877,-0.174788205662185,0.145578621869879,-1.20064473352697,0.229889040778961,0.43198552588166
"DBLOAMIM_01970",552.18886283014,0.163133171871975,0.16848615116087,0.968228965692352,0.332930031811872,0.538589018226337
"DBLOAMIM_01971",404.084157697443,-0.276386563526894,0.180934197930166,-1.52755292636038,0.12662357695999,0.287241591698427
"DBLOAMIM_01972",211.860126823657,0.168280037951404,0.208220290693116,0.808182705879622,0.418985411891237,0.621688430843922
"DBLOAMIM_01973",707.838215272057,-0.937722705057166,0.237584201685073,-3.94690681622069,7.91673508355793e-05,0.000743818617179062
"DBLOAMIM_01974",1107.46423448617,0.00298671803373277,0.182722338050345,0.0163456644962033,0.986958627398949,0.992080568379462
"DBLOAMIM_01975",308.606070606031,-0.67005191069774,0.224109089887788,-2.98984709202664,0.00279117132630253,0.0153119159033328
"DBLOAMIM_01976",69.7178428722059,0.262140561230011,0.32595683766605,0.804218629395896,0.421270721635835,0.623976280634726
"DBLOAMIM_01977",1339.23319958138,0.537420116495936,0.192270832463586,2.7951203498207,0.00518803976147354,0.0258682853849315
"DBLOAMIM_01978",486.111102334334,-0.0833298874006273,0.190321356568606,-0.437837817589267,0.661503854599224,0.811333027706209
"DBLOAMIM_01979",0.382352403715266,-1.12581529340242,4.28807043428462,-0.262545895795259,0.792900606195949,0.893299206443579
"DBLOAMIM_01980",103.093607254022,-0.0752584653193552,0.259995701797317,-0.289460421072744,0.772229063483829,0.878262322426505
"DBLOAMIM_01981",334.130441804476,0.136475520085709,0.195371811818109,0.698542531881557,0.484837968892851,0.680175751935362
"DBLOAMIM_01982",507.088451761274,0.271820036848023,0.204990062064767,1.3260156814926,0.184834503187238,0.377711147704157
"DBLOAMIM_01983",7983.06495328486,-0.457413147736268,0.179097983965289,-2.55398267255158,0.0106498556235566,0.0454514177290093
"DBLOAMIM_01984",1787.00546867374,0.521352471203107,0.155593275823073,3.35073908846771,0.000805962008886631,0.00530126778853516
"DBLOAMIM_01985",561.930239921227,0.0617470149719763,0.195523730046872,0.315803176203595,0.752151907141479,0.867234370419985
"DBLOAMIM_01986",62.6969994723434,-1.45545447037538,0.384780808001141,-3.7825547431437,0.000155226940025212,0.00130287144994495
"DBLOAMIM_01987",109.644578058958,-0.285518751910581,0.267736448252876,-1.06641719412409,0.286235092532916,0.489300721655045
"DBLOAMIM_01988",2694.74925983933,-0.295228405920048,0.230397152447098,-1.28138912649034,0.200057021500869,0.397274116829012
"DBLOAMIM_01989",997.854311786988,0.169612269642885,0.175503081366923,0.966434710558029,0.333826702298463,0.539429042225742
"DBLOAMIM_01990",316.504667906457,-0.990158369559422,0.24777592932412,-3.99618466676873,6.4371527310783e-05,0.000633154319408405
"DBLOAMIM_01991",2953.34281404874,0.251583637775848,0.176908108635395,1.42211479008211,0.15499292986612,0.332429469678782
"DBLOAMIM_01992",1078.98122769623,-0.139436556043852,0.149802631693155,-0.930801778766235,0.351956109417456,0.558428155962919
"DBLOAMIM_01993",237.094606339652,-0.35241416977464,0.214319155471501,-1.64434284466702,0.100105403983433,0.243776989584414
"DBLOAMIM_01994",438.826676066777,-0.0739124113477203,0.174337098660298,-0.42396260988455,0.671593081864423,0.819198162130359
"DBLOAMIM_01995",429.133850991765,-0.0219671451218664,0.172130740343363,-0.127618954511244,0.898450530257956,0.954551605336413
"DBLOAMIM_01996",282.840369036731,-0.181221755955848,0.211979545497495,-0.854902087512917,0.392605354859834,0.601890247050828
"DBLOAMIM_01997",315.812630759517,-0.204523825099605,0.186925695952599,-1.09414505083062,0.273891366630259,0.478576774595056
"DBLOAMIM_01998",2031.082711563,-0.153836082185799,0.160254907017434,-0.959946157337091,0.33708231403688,0.542347135300233
"DBLOAMIM_01999",420.587611600391,-0.770919428646244,0.232627890647357,-3.31395958799664,0.000919848007256902,0.0059679086901707
"DBLOAMIM_02000",211.156468943187,0.505891757739234,0.215698476243569,2.34536546826588,0.0190084370398984,0.0705947558502422
"DBLOAMIM_02001",368.509132081019,0.231776055436209,0.204107387072848,1.13555936784143,0.25614102221596,0.460359096316765
"DBLOAMIM_02002",44.4735552691457,-0.102126338436345,0.370010349237807,-0.276009410673829,0.782540838222045,0.884794715151823
"DBLOAMIM_02003",4.15419399642033,-0.0530417675269864,1.10966156389908,-0.0477999502304205,0.961875676222948,0.984159492667792
"DBLOAMIM_02004",172.241426023817,0.468060344447765,0.237124704438941,1.97389953760929,0.0483931673655971,0.143275690733272
"DBLOAMIM_02005",318.172902997162,0.234416597783917,0.194161522721597,1.20732776761357,0.227305941039347,0.429696966619427
"DBLOAMIM_02006",444.680572684161,0.712045606894971,0.22488755926351,3.16622942250281,0.0015442894220665,0.00928047915218009
"DBLOAMIM_02007",150.372859811564,0.158512887721912,0.222932888672922,0.711034108361082,0.477063099786961,0.673252157034641
"DBLOAMIM_02008",222.307239548325,-0.185231120441806,0.226429230206508,-0.818053041442007,0.413326900883621,0.616562284611942
"DBLOAMIM_02009",70.4720109310819,0.309911831849969,0.321735731369936,0.963249653777583,0.335422252317367,0.540215146500209
"DBLOAMIM_02010",101.813762491794,0.519148287790582,0.283675467988266,1.83007819277505,0.0672382473127015,0.183430018129342
"DBLOAMIM_02011",241.254878458289,0.193439674873904,0.213190587880414,0.907355605128364,0.364218778085587,0.573515684243554
"DBLOAMIM_02012",72.6784336092692,0.0185078731623323,0.349737824949655,0.0529192779333962,0.957796224347259,0.983689789769435
"DBLOAMIM_02013",541.437816134286,0.712565108310144,0.208204410988924,3.42243041310038,0.000620639819600425,0.00418973476073423
"DBLOAMIM_02014",259.794874341138,0.612197494521248,0.210224243308844,2.91211653273432,0.0035898867973646,0.018950387747933
"DBLOAMIM_02015",200.890177576024,0.847286907985867,0.241396496510244,3.50993871176548,0.000448209991090241,0.00319714662199781
"DBLOAMIM_02016",281.810555611305,1.06467860799286,0.235774462801911,4.51566550227861,6.31182286163901e-06,8.45381381149311e-05
"DBLOAMIM_02017",5022.49148329351,0.996207653641107,0.157775698247346,6.3140753912516,2.7178143078325e-10,7.20363834433919e-09
"DBLOAMIM_02018",343.830713391364,0.405288451397116,0.300152349078738,1.35027579374632,0.176927533905286,0.366066992911676
"DBLOAMIM_02019",3862.32383327566,0.905872600510352,0.174830084276376,5.18144576924373,2.20172605657544e-07,3.82341117962549e-06
"DBLOAMIM_02020",2970.26250768056,0.938764386550358,0.213264362613331,4.40188119124446,1.07316320649132e-05,0.000131175968638114
"DBLOAMIM_02021",3904.97690757041,0.520371980431481,0.168777662055739,3.08318040487862,0.00204800959085689,0.0117221017489279
"DBLOAMIM_02022",14258.9100971966,0.799761387260527,0.188846108673861,4.2349900290597,2.285618473461e-05,0.000254654306025433
"DBLOAMIM_02023",470.593161640624,0.310150911238634,0.268492551211588,1.15515648325833,0.248026351432811,0.451250254991198
"DBLOAMIM_02024",314.478804611013,0.374476305078617,0.191215597324502,1.95839832272214,0.0501832914376107,0.147057453708502
"DBLOAMIM_02025",248.771868922621,0.0586337145552545,0.203433792976341,0.288220131461019,0.773178239659796,0.87894483406924
"DBLOAMIM_02026",347.288567651166,0.111934182195427,0.18192819945967,0.615265706624227,0.538379261106685,0.725558393485769
"DBLOAMIM_02027",2378.50438090464,0.160641936141156,0.161712646452738,0.993378932723764,0.32052532431847,0.525831345916317
"DBLOAMIM_02028",1265.31100046139,0.154746880457082,0.163401140160763,0.947036723885974,0.343620066015266,0.549704781592401
"DBLOAMIM_02029",603.816356593894,-0.182719540859598,0.217746923264778,-0.839137187887668,0.401392329882823,0.60849240616794
"DBLOAMIM_02030",185.803179268285,-0.271892043909816,0.233777725546817,-1.16303656934743,0.244814665582521,0.447720839429424
"DBLOAMIM_02031",250.915443250373,0.047023141896698,0.221303722756178,0.212482380825134,0.831730722026723,0.915193281260052
"DBLOAMIM_02032",474.041368037332,-0.0246001305289287,0.177768842053235,-0.138382689816711,0.889937976915422,0.949921079217055
"DBLOAMIM_02033",316.111783364573,-0.330235565605242,0.199521260682686,-1.65513973034904,0.0978961573190568,0.239788447596678
"DBLOAMIM_02034",826.865332298897,-0.0916416249576091,0.158027920079906,-0.579907809400204,0.561976789101713,0.741150625535398
"DBLOAMIM_02035",1646.61673171909,0.0314250276120815,0.147562001125682,0.212961517005425,0.831356979106235,0.915193281260052
"DBLOAMIM_02036",259.847977103863,0.249578164080996,0.264195603980476,0.944671903395635,0.344826405491304,0.550236304833399
"DBLOAMIM_02037",433.145780061763,-0.13719743730829,0.171209330032974,-0.801343228677232,0.422932971392317,0.624235182863924
"DBLOAMIM_02038",24.5962405988916,-1.02830802912319,0.515380288093405,-1.99524128663769,0.0460165700757336,0.138104557152202
"DBLOAMIM_02039",581.356279523785,-0.342103771756445,0.223430238204134,-1.53114356635957,0.125733914550459,0.285819654163415
"DBLOAMIM_02040",2152.5032135766,-0.169811540182725,0.139018860741963,-1.22150001285018,0.221896760750657,0.422804457368506
"DBLOAMIM_02041",339.621787920259,-0.3488822374755,0.21486990921658,-1.62369053325118,0.10444187245788,0.250939537069601
"DBLOAMIM_02042",598.274116249611,0.112831103537596,0.177822067929382,0.634516878874697,0.525743554972371,0.71596661515437
"DBLOAMIM_02043",960.688373452846,-0.123961804251906,0.161202978646399,-0.768979613731692,0.441905412857409,0.641044849555368
"DBLOAMIM_02044",284.849651753109,0.0161367133881672,0.191493707508336,0.0842675908160832,0.932843679506735,0.97179543671275
"DBLOAMIM_02045",243.912773927438,-0.506784729725189,0.201145457497169,-2.51949378340956,0.0117523715626764,0.0489131761897839
"DBLOAMIM_02046",113.03234879178,-0.653064286935827,0.289259644828983,-2.2577096342697,0.0239637681936868,0.0838481148078329
"DBLOAMIM_02047",731.606483209748,-0.368584527743181,0.225332185213469,-1.63573848713179,0.101894330863931,0.246939292700074
"DBLOAMIM_02048",96.7911947022904,-0.955031908563846,0.292939539181197,-3.26016730699202,0.00111346511334189,0.00706222961056643
"DBLOAMIM_02049",14733.1727268336,0.465658935862964,0.14151044322589,3.29063301087709,0.000999622308651848,0.00635618427572059
"DBLOAMIM_02050",3982.44606091343,0.428110089416197,0.173674098832444,2.46501978299727,0.0137005686941658,0.055108677271421
"DBLOAMIM_02051",1962.40545534004,0.504638566415903,0.135465039305941,3.72523101902477,0.00019513643031965,0.00157485106264384
"DBLOAMIM_02052",8097.10396692143,1.04445364287674,0.134726687770466,7.7523886333209,9.01798957596416e-15,3.84869453428437e-13
"DBLOAMIM_02053",8.27727783383204,-0.672791340644986,0.885707629330573,-0.759608835201621,0.447488436356504,0.646457764053744
"DBLOAMIM_02054",192.286153375005,0.510215594076385,0.213391539048242,2.39098324306588,0.0168033197750168,0.0641072108992306
"DBLOAMIM_02055",244.830397848807,-0.487330887701772,0.217261539234159,-2.24306101033621,0.0248928804952161,0.0860992762183435
"DBLOAMIM_02056",476.477221299685,-0.0989702931717784,0.213310506994149,-0.463972893630097,0.642667166257207,0.79873261837496
"DBLOAMIM_02057",612.102648125573,-0.214877352440646,0.181283374290504,-1.18531196410934,0.235894124830539,0.439236684023469
"DBLOAMIM_02058",1455.92873085348,-0.322752624331513,0.177862027126825,-1.81462355706412,0.0695817797826604,0.187788769016869
"DBLOAMIM_02059",813.651654833935,0.371367407791429,0.159069444888749,2.33462440288993,0.0195630505941528,0.0723344513892463
"DBLOAMIM_02060",787.869671867766,0.0101552548385423,0.203483523917281,0.0499070128285696,0.960196488840499,0.984159492667792
"DBLOAMIM_02061",32.8036904513022,-0.741873430149655,0.493324849094339,-1.50382335597246,0.132626855715341,0.296521763881071
"DBLOAMIM_02062",1581.33518351356,-0.562479866032422,0.151874181423947,-3.70359109598948,0.000212568798952289,0.00168317055271026
"DBLOAMIM_02063",3235.62087181659,-0.324139290228774,0.139804224666597,-2.31852285581339,0.0204209222720015,0.0745697179609921
"DBLOAMIM_02064",344.169113505531,0.355502908325681,0.207779867691418,1.71095935460721,0.0870886163183242,0.221504177666202
"DBLOAMIM_02065",79.5494692073958,-0.646446342809656,0.310917597295158,-2.07915649816365,0.0376029685747823,0.118096802841647
"DBLOAMIM_02066",1132.31208148614,-0.455955887681069,0.175622813496649,-2.59622243034939,0.00942550263667977,0.0412038465957633
"DBLOAMIM_02067",1201.828132453,0.0524573566844935,0.156205837644579,0.335821999199875,0.737005099673488,0.859871860442524
"DBLOAMIM_02068",979.885719399095,-0.249307988177136,0.167883384853812,-1.48500691950085,0.137541991142137,0.304600469389535
"DBLOAMIM_02069",2159.07776346237,-0.363684753181201,0.176726851772906,-2.05789187965921,0.0396005134201004,0.123255986145628
"DBLOAMIM_02070",4597.21968032296,0.536233991932042,0.167790686282952,3.19585075793642,0.00139419206371652,0.00852081460300533
"DBLOAMIM_02071",593.952501007619,0.0211314499182178,0.174273492827823,0.121254526866544,0.903489436485637,0.958292502557217
"DBLOAMIM_02072",503.50545750474,-0.253857550041723,0.168266133556458,-1.50866692349918,0.131383922330802,0.294852688439358
"DBLOAMIM_02073",1095.93862068862,-0.0283396026932853,0.172182892705922,-0.164590118378877,0.869266609529311,0.941425085073035
"DBLOAMIM_02074",4404.0686681118,-1.53865368718428,0.191702062554342,-8.02627612182376,1.00475936561278e-15,4.77355487285468e-14
"DBLOAMIM_02075",216.258473775817,-0.36647523211028,0.218096009517039,-1.68033900721897,0.0928913757247989,0.231126960548462
"DBLOAMIM_02076",544.204197434265,-0.408551529197711,0.179171901210744,-2.28022098575138,0.022594585297063,0.0803825307590026
"DBLOAMIM_02077",301.046942346063,0.189031691929352,0.195243167592196,0.968185951193857,0.332951509895288,0.538589018226337
"DBLOAMIM_02078",9098.31017863141,-0.0601610009832112,0.129416735282302,-0.464862607235296,0.642029849805263,0.79873261837496
"DBLOAMIM_02079",286.683379980312,-0.460817812207858,0.198976171604408,-2.31594471082713,0.0205612876795108,0.0748045081244655
"DBLOAMIM_02080",135.918954151921,0.130161015391616,0.275342366694173,0.472724255821436,0.636409919146182,0.794881039885956
"DBLOAMIM_02081",124.545737923141,0.134762020592125,0.24429492788893,0.55163658843296,0.581197363234888,0.754358227126519
"DBLOAMIM_02083",53.9233625998899,0.660049387894363,0.339405030340987,1.94472482399933,0.0518081061706614,0.149945760158305
"DBLOAMIM_02084",26.3301789076919,1.06500079443916,0.501433938581358,2.12391047453276,0.0336776303538558,0.10984491351167
"DBLOAMIM_02085",149.780667659529,-0.398460932895869,0.294960712239454,-1.35089493739896,0.176729090179321,0.365957112723298
"DBLOAMIM_02086",128.097404629487,-0.210758795646661,0.242272834072218,-0.869923350893882,0.384342293486779,0.594821078672225
"DBLOAMIM_02087",741.132964293544,0.680416114299464,0.191368925373903,3.5555203801769,0.000377231700144818,0.00277668770329551
"DBLOAMIM_02088",953.219518587904,-0.78038390757453,0.179039699884526,-4.35871992679751,1.30825409774701e-05,0.000154191945406413
"DBLOAMIM_02089",1201.24809331502,0.349540269837667,0.271464673532334,1.28760867957294,0.197882216444074,0.394823629957353
"DBLOAMIM_02090",746.944216401276,-0.669686202770571,0.188388228520812,-3.55481978905379,0.000378238237581557,0.00277668770329551
"DBLOAMIM_02091",1.78594096699478,-3.34981255674071,1.96563311491693,-1.70419013157614,0.0883455722458903,0.223123521479591
"DBLOAMIM_02092",105.50319401774,-0.683383998228029,0.28322088534747,-2.41290114388852,0.0158261113816188,0.0611198595995648
"DBLOAMIM_02093",20.3061614737166,-0.30466606048776,0.529578716202218,-0.575298914338211,0.565089155638595,0.743025845377536
"DBLOAMIM_02094",169.154169428073,-0.306132794382595,0.25095619591429,-1.21986545607007,0.222515882844477,0.423503396071349
"DBLOAMIM_02095",247.874973665942,-0.136438207237325,0.221848108098021,-0.615007305705944,0.538549895720772,0.725558393485769
"DBLOAMIM_02096",244.346871438844,-0.90547030684021,0.206770942067913,-4.37909842545871,1.19171303003753e-05,0.000144266029309351
"DBLOAMIM_02097",610.71125659676,-0.0548894147780109,0.177873565118967,-0.308586690446663,0.757635946550691,0.868728284797194
"DBLOAMIM_02099",271.289919214114,0.00562171959891901,0.21879076129826,0.0256945017493465,0.979501009379108,0.989558084568207
"DBLOAMIM_02100",15.2096524956149,-0.405806938445845,0.654542413433284,-0.6199857031682,0.535267199555119,0.72345829762737
"DBLOAMIM_02101",2.5883852435067,0.484553050510081,1.38933811607115,0.348765390443852,0.727265448265898,0.85572635454838
"DBLOAMIM_02102",61.0223031923166,-0.780277066846842,0.342983867745804,-2.2749672513027,0.0229078944477919,0.0811280987616597
"DBLOAMIM_02103",46.6230628855736,0.171760405225334,0.382792121494089,0.448704128378948,0.65364510612783,0.805618393161956
"DBLOAMIM_02104",187.640539083646,-0.836674907595368,0.232716767138133,-3.59524978747554,0.000324080477329938,0.00247283224823268
"DBLOAMIM_02105",120.367573416855,-0.486023879094145,0.263155414971612,-1.84690814417243,0.0647604541973635,0.178410091541533
"DBLOAMIM_02106",32.4988526407056,0.77691813958377,0.45275017935136,1.71599741980629,0.0861625146687066,0.219667262119399
"DBLOAMIM_02107",21.1487664337566,-0.407305794040832,0.545327462794959,-0.746901305782901,0.455123137701956,0.654857177562014
"DBLOAMIM_02108",42.0321979969658,-0.30818694005167,0.420201529779523,-0.733426506594046,0.463298337337716,0.662456112104695
"DBLOAMIM_02109",23.3556550954269,0.365251186695172,0.503581875366431,0.725306458715173,0.468264044312755,0.66577575583259
"DBLOAMIM_02110",18.300414986665,-0.686259022477775,0.6061912993561,-1.13208326019645,0.257599431893441,0.461991003922852
"DBLOAMIM_02111",12.8571435701683,0.299984455152463,0.675602501744174,0.444025080395655,0.657024451127779,0.807623557510343
"DBLOAMIM_02112",23.0542463080526,0.0954765779206622,0.50416396153163,0.189376046694429,0.849798096743581,0.9278026321443
"DBLOAMIM_02113",2.45914536240646,-0.409621577296066,1.52833551916241,-0.268018096916674,0.788685388858644,0.890143347891557
"DBLOAMIM_02114",73.7304585426611,0.578544273664598,0.303006579908938,1.90934557869491,0.056217526226005,0.159558200294207
"DBLOAMIM_02115",1.3734842669553,-1.42135569316356,1.99991753214787,-0.710707151827935,0.477265726889132,0.673252157034641
"DBLOAMIM_02116",242.64922257459,-0.699966867263416,0.236806611957464,-2.95585862859752,0.00311799971680372,0.0168118271668346
"DBLOAMIM_02117",67.806792416493,-1.88364064996029,0.419519675136725,-4.48999358455929,7.12253187669156e-06,9.22334104749511e-05
"DBLOAMIM_02118",344.223295397178,-3.00710378420363,0.221922782259049,-13.5502256847765,7.8986919299078e-42,2.20987847550087e-39
"DBLOAMIM_02119",124.433102844242,-3.14184599667077,0.331495085639776,-9.47780565315801,2.59686391590838e-21,1.76727117304252e-19
"DBLOAMIM_02120",176.049951539551,-3.2864588142242,0.28781503136564,-11.4186489796257,3.37438639165168e-30,4.47194996535733e-28
"DBLOAMIM_02121",13.7326724766743,-5.28190043946496,1.30175730225435,-4.05751550639885,4.95975251454413e-05,0.000515624842112202
"DBLOAMIM_02122",1898.09975667356,-0.109374360733611,0.161213674131105,-0.678443446705791,0.497490569760358,0.692854676248109
"DBLOAMIM_02123",34.2496480294157,-0.00469528165111247,0.473935372226226,-0.00990700826793582,0.992095480362682,0.995301156460164
"DBLOAMIM_02124",66.1889727581081,-0.289102463346919,0.343949957393525,-0.840536412732122,0.400607694305352,0.608029830316916
"DBLOAMIM_02125",54.0259069044862,-0.624601459776703,0.369958918235453,-1.68829950837727,0.0913537495627814,0.22865680059551
"DBLOAMIM_02126",180.631867194293,-0.424199811554232,0.244598463386446,-1.73427014087178,0.0828701628305253,0.214237238200475
"DBLOAMIM_02127",561.686571017322,0.074467044869274,0.183682314663866,0.405412165050004,0.685174570410168,0.828659735010953
"DBLOAMIM_02128",3471.74379736031,0.234821150160129,0.179904989463212,1.30525090416209,0.191807425805967,0.3866303805853
"DBLOAMIM_02129",19.6492004193237,0.34175589868087,0.523379129859933,0.652979607292196,0.513769425445846,0.704614059516689
"DBLOAMIM_02130",56.8530035347365,0.534745334861776,0.355381818914059,1.50470650551511,0.132399549803114,0.296521763881071
"DBLOAMIM_02131",205.578462632169,0.492527771094538,0.291934173614646,1.68711927417129,0.0915804196131178,0.228996520939256
"DBLOAMIM_02132",72.5553789068134,-0.622930454266408,0.312040215874568,-1.99631464976556,0.0458996844323612,0.137918144869553
"DBLOAMIM_02133",13.1716377822883,0.108850940901103,0.745306322598601,0.146048594518266,0.883883026793774,0.947474440811717
"DBLOAMIM_02134",687.901325416834,0.0351602673838018,0.163820751654355,0.214626456225682,0.830058565493771,0.915099591906005
"DBLOAMIM_02135",234.428500951336,-0.740980515529901,0.234777781035801,-3.15609301809063,0.00159897858852762,0.0095862573474108
"DBLOAMIM_02136",66.1340996249484,-0.657706980546912,0.367877937631804,-1.78784024065392,0.073801786514792,0.196949039020158
"DBLOAMIM_02137",112.71518795484,-1.41508536061233,0.309452413787616,-4.57286903434378,4.81090866637406e-06,6.58362392496189e-05
"DBLOAMIM_02138",307.967939807267,-0.961633158678363,0.229840455716968,-4.18391599372108,2.86530029771479e-05,0.000313688093462863
"DBLOAMIM_02139",3186.50918585585,-0.169958722765626,0.149239568376491,-1.13883150838969,0.254773437205031,0.458555764747868
"DBLOAMIM_02140",174.637473782553,0.412485587016557,0.240440741415347,1.71553949047268,0.0862463615964183,0.219667262119399
"DBLOAMIM_02141",238.201375805203,-0.0774103786650816,0.2105344474135,-0.367685096743545,0.71310805437291,0.845914110752258
"DBLOAMIM_02142",16.44914368215,-0.0149091920452947,0.610583262303321,-0.0244179507788213,0.980519229943477,0.989558084568207
"DBLOAMIM_02143",8.32961724643005,-0.486640969631421,0.805097396312398,-0.60444981173755,0.545544627121196,0.73045728398662
"DBLOAMIM_02144",16.3433641437621,0.444314778350895,0.577820757847538,0.768949146108959,0.441923500339623,0.641044849555368
"DBLOAMIM_02145",82.0253181510876,-1.10637980391808,0.311633997897001,-3.55025385992625,0.000384859838041495,0.00280080078667192
"DBLOAMIM_02146",89.4268062495188,0.039097590796618,0.306663449704031,0.127493481320816,0.898549832233544,0.954551605336413
"DBLOAMIM_02147",94.7772860294298,-0.0532391712438856,0.267327944824617,-0.199153033846924,0.842143037001191,0.923167682703091
"DBLOAMIM_02148",115.779993763202,-0.57956000178948,0.353372228724482,-1.64008361347873,0.100987783042483,0.245214308294092
"DBLOAMIM_02149",256.30953790352,-0.163513164996139,0.221524650350748,-0.738126275054458,0.46043771837949,0.659864641365713
"DBLOAMIM_02150",381.473772582946,-0.236468872860382,0.234248099114081,-1.00948043443981,0.312744280356395,0.518426660919949
"DBLOAMIM_02151",296.732486960003,-0.413171950742965,0.281256311648499,-1.46902285790951,0.141826589475962,0.310268768288856
"DBLOAMIM_02152",326.01766778933,-0.0118155471265798,0.292587493530501,-0.0403829534338866,0.967787820352117,0.985796817009154
"DBLOAMIM_02153",356.708668898756,0.116957730668282,0.755037495248925,0.154903208654191,0.876897624042813,0.94440898945244
"DBLOAMIM_02154",165.308730093325,0.0778753646231525,0.38500470747783,0.202271201132357,0.839704712795963,0.921698547000975
"DBLOAMIM_02155",101.686343300173,0.274026890852374,0.417196060702558,0.656830005515664,0.511290228440793,0.703513002849135
"DBLOAMIM_02156",327.570389916151,-0.499873234822742,0.191019012047475,-2.61687687243669,0.00887383443574447,0.0392694465891117
"DBLOAMIM_02157",312.989225699755,0.0472077826218239,0.199881502899442,0.236178845651233,0.8132938939572,0.905611327972133
"DBLOAMIM_02158",662.946850548395,-0.0546788929432684,0.174874075094149,-0.312675809229187,0.754526976116026,0.867234370419985
"DBLOAMIM_02159",117.035065108,-0.559165513304447,0.253598147457176,-2.20492743701478,0.0274591868403277,0.0929527504981203
"DBLOAMIM_02161",1663.34759328891,-0.113131465653248,0.183737565875913,-0.615723110915987,0.538077281459155,0.725558393485769
"DBLOAMIM_02162",1911.47001694437,0.0943835780259384,0.161980684368782,0.582684153939335,0.560105942467418,0.739951082441217
"DBLOAMIM_02163",518.872916741017,0.550251344337855,0.172472921449378,3.19036367978122,0.00142093858738866,0.00866325269502335
"DBLOAMIM_02164",414.557274909729,-0.525517577645758,0.21218046832873,-2.47674812759663,0.0132585430258804,0.0538467924825272
"DBLOAMIM_02165",567.027003985017,0.0357517874064381,0.178201945009063,0.200625124516009,0.840991710965124,0.9223071115898
"DBLOAMIM_02166",174.580849475514,-0.831067188111098,0.223679522307306,-3.71543706611337,0.000202852751337211,0.00161914216467553
"DBLOAMIM_02167",700.554193629714,-0.639727669102013,0.283081148827399,-2.25987379149739,0.0238290849416814,0.0835677379988214
"DBLOAMIM_02168",300.285667234607,-0.298536295381507,0.23737192297477,-1.25767315544408,0.208509984479154,0.406428493847711
"DBLOAMIM_02169",36.1724498414278,0.123843616649489,0.413496835996497,0.299503178424655,0.764556147240074,0.873299332123323
"DBLOAMIM_02170",51.0427984671696,0.104863315936823,0.357708634955576,0.293152878319098,0.769405300174226,0.87623814827621
"DBLOAMIM_02171",10.8602504443917,-0.513008197413867,0.867353752214915,-0.591463628425917,0.554209818277001,0.736023376804583
"DBLOAMIM_02172",17.0231379453446,0.209674060047873,0.62503157237507,0.335461549967993,0.737276944676493,0.859871860442524
"DBLOAMIM_02173",50.108739263465,-0.11676175104915,0.353743150259525,-0.330074945517638,0.741343333884481,0.86142248025894
"DBLOAMIM_02174",7.50634149997522,0.104459834298812,0.875664312771632,0.11929209946695,0.905043942516983,0.959537114634848
"DBLOAMIM_02175",17.4829947484649,-1.17494027123558,0.59111609890579,-1.98766413807796,0.0468488476582293,0.139925608288534
"DBLOAMIM_02176",655.837736077593,0.299189479824314,0.167122507172222,1.79024049415436,0.0734152578255956,0.196241633975424
"DBLOAMIM_02177",31453.361806071,0.24025707161945,0.197251987409435,1.21802104391856,0.223215975913185,0.423874681258975
"DBLOAMIM_02178",791.01255497352,0.231369844151406,0.174765474564999,1.32388759694841,0.185540378030442,0.378292042008626
"DBLOAMIM_02179",39.1345369880685,-1.97504221041296,0.466628501051174,-4.23257946302847,2.31026246598739e-05,0.000256266118473843
"DBLOAMIM_02180",810.463540646571,-0.07772988589944,0.166700319917971,-0.466285163325955,0.641011397245292,0.798305114139557
"DBLOAMIM_02181",160.302167116997,0.0320877506116192,0.226410113632201,0.141724016197197,0.887298004235703,0.949114857546942
"DBLOAMIM_02182",357.23730121489,-0.462015872389088,0.198145655218394,-2.33169822411629,0.0197165723138358,0.0727952039387664
"DBLOAMIM_02183",1519.48999017688,-0.250298917156243,0.162105252375769,-1.54405186437782,0.12257576865608,0.281354407908851
"DBLOAMIM_02184",912.818233300608,-0.207294531922962,0.203623376168403,-1.01802914686732,0.308664104774612,0.514372081947369
